BSE Symbol,NSE Symbol,Company Name          ,Sector
538919,,Skyline Ventures India Ltd.,Diversified
539947,,Jindal Leasefin Ltd.,Finance - Investment
506042,,Prabhu Steel Industries Ltd.,Trading
521080,,Pasari Spinning Mills Ltd.,Textile - Spinning
523712,,JMG Corporation Ltd.,Trading
530057,,Vivanza Biosciences Ltd.,Trading
514140,SURYVANSPG,Suryavanshi Spinning Mills Ltd.,Textile - Spinning
524458,,Indo Euro Indchem Ltd.,Trading
540174,,Southern Infosys Ltd.,IT - Software
513488,,Shree Steel Wire Ropes Ltd.,Steel & Iron Products
531671,,Bisil Plast Ltd.,Plastic Products
542667,,White Organic Retail Ltd.,Retailing
537709,,Shree Hanuman Sugar & Industries Ltd.,Sugar
509449,,Bhagawati Oxygen Ltd.,Industrial  Gases & Fuels
540132,,Sabrimala Industries India Ltd.,Retailing
532035,,Unistar Multimedia Ltd.,"Film Production, Distribution & Entertainment"
520081,ESTCSTSTEL,Eastcoast Steel Ltd.,Steel & Iron Products
521054,,Kakatiya Textiles Ltd.,Textile - Spinning
530439,,Siddha Ventures Ltd.,Finance - Investment
512217,,Prism Medico and Pharmacy Ltd.,Finance - Investment
505797,,Mipco Seamless Rings (Gujarat) Ltd.,IT - Software
526588,,Photoquip (India) Ltd.,Photographic Products
531980,,Senthil Infotek Ltd.,IT - Software
526113,,Uniroyal Marine Exports Ltd.,Consumer Food
539043,BKMINDST,BKM Industries Ltd.,Engineering - Industrial Equipments
539090,,Rajputana Investment & Finance Ltd.,Finance - Investment
539770,,Darjeeling Ropeway Co Ltd.,Finance - Investment
521242,KANDAGIRI,Kandagiri Spinning Mills Ltd.,Textile - Spinning
531797,,Scan Projects Ltd.,Engineering
526081,,SC Agrotech Ltd.,Agriculture
516020,,Agio Paper & Industries Ltd.,Paper & Paper Products
507962,,Rajath Finance Ltd.,Finance - NBFC
526473,,Elegant Floriculture & Agrotech (India) Ltd.,Trading
519214,,Williamson Financial Services Ltd.,Finance - NBFC
531301,,High Street Filatex Ltd.,Textile
523222,,SRM Energy Ltd.,Textile
511187,,Mahamaya Investments Ltd.,Finance - Investment
526468,,Euro Leder Fashion Ltd.,Leather
502271,,Raasi Refractories Ltd.,Refractories
530035,,Santosh Fine-Fab Ltd.,Textile - Weaving
511728,,KZ Leasing & Finance Ltd.,Finance - NBFC
507515,,CJ Gelatine Products Ltd.,Chemicals
535657,,ObjectOne Information Systems Ltd.,IT - Software
517077,,Ind-Agiv Commerce Ltd.,Trading
524604,,Adline Chem Lab Ltd.,Pharmaceuticals & Drugs
531456,,Minaxi Textiles Ltd.,Textile
521014,EUROTEXIND,Eurotex Industries And Exports Ltd.,Textile - Spinning
530421,,Kuwer Industries Ltd.,Plastic Products
526568,,Longview Tea Company Ltd.,Trading
531334,,Vikalp Securities Ltd.,Finance - Investment
534639,,Vinayak Polycon International Ltd.,Plastic Products
513540,,Tamilnadu Steel Tubes Ltd.,Steel & Iron Products
500540,PREMIER,Premier Ltd.,Engineering - Industrial Equipments
509423,BAKELHYLAM,Sanathnagar Enterprises Ltd.,Construction - Real Estate
532350,PADMALAYAT,Padmalaya Telefilms Ltd.,TV Broadcasting & Software Production
522027,,Ema India Ltd.,Engineering - Industrial Equipments
538874,,Nexus Surgical And Medicare Ltd.,Finance - Stock Broking
531676,,Vaghani Techno-Build Ltd.,Engineering - Construction
526841,,Shakti Press Ltd.,Printing And Publishing
532078,,Monind Ltd.,Steel & Iron Products
526431,,Welterman International Ltd.,Leather
526071,,Stellant Securities (India) Ltd.,Finance - NBFC
532379,,First Fintec Ltd.,IT - Software
530799,,Anna Infrastructures Ltd.,Construction - Real Estate
539384,,Krishna Capital And Securities Ltd.,Finance - NBFC
539621,,BCL Enterprises Ltd.,Finance - NBFC
501945,,Dhenu Buildcon Infra Ltd.,Finance - Stock Broking
523519,,Universal Office Automation Ltd.,Trading
524624,,Gagan Gases Ltd.,Industrial  Gases & Fuels
532105,,Mega Fin (India) Ltd.,Finance - NBFC
531902,,Gallops Enterprises Ltd.,Finance - NBFC
507609,,Olympic Oil Industries Ltd.,Trading
524514,,Tulasee Bio-Ethanol Ltd.,Chemicals
540081,SABEVENTS,SAB Events & Governance Now Media Ltd.,Printing And Publishing
530715,ALPSINDUS,Alps Industries Ltd.,Textile
531409,,Alchemist Corporation Ltd.,Trading
504746,,Indian Link Chain Manufacturers Ltd.,Trading
539230,,Chemiesynth (Vapi) Ltd.,Chemicals
509835,,Premier Synthetics Ltd.,Textile - Spinning
511712,,Relic Technologies Ltd.,Finance - Stock Broking
531259,,Esha Media Research Ltd.,Advertising & Media
500142,FGPIND,FGP Ltd.,Business Support
521137,,Eureka Industries Ltd.,Textile - Spinning
536672,,VCU Data Management Ltd.,IT - Software
538812,,Aanchal Ispat Ltd.,Steel & Iron Products
531846,,Trinity League India Ltd.,Miscellaneous
512618,,RLF Ltd.,Textile
523387,TRITON,Triton Corp Ltd.,BPO/ITeS
526675,,Tirth Plastic Ltd.,Plastic Products
530271,,Rich Universe Network Ltd.,Finance - Investment
511507,,Ushakiran Finance Ltd.,Finance - NBFC
533268,,Sea TV Network Ltd.,TV Broadcasting & Software Production
524322,,Kabra Drugs Ltd.,Pharmaceuticals & Drugs
530795,,Suncity Synthetics Ltd.,Textile - Manmade  Fibres
504340,,Longspur International Ventures Ltd.,Trading
542803,,Vaxfab Enterprises Ltd.,Trading
500358,RAMAPETRO,Rama Petrochemicals Ltd.,Trading
532041,,Hindustan Bio Sciences Ltd.,Pharmaceuticals & Drugs
535204,,Mukta Agriculture Ltd.,Trading
530469,,GSL Securities Ltd.,Finance - NBFC
523151,,Otco International Ltd.,IT - Software
513721,,MFS Intercorp Ltd.,Metal - Ferrous
526574,,Enterprise International Ltd.,Textile
531300,,Amit International Ltd.,Trading
531887,,Tacent Projects Ltd.,Textile
530179,,RSC International Ltd.,Trading
516038,,Soma Papers & Industries Ltd.,Paper & Paper Products
526869,,Kumbhat Financial Services Ltd.,Finance - NBFC
542864,,Mount Housing & Infrastructure Ltd.,Construction - Real Estate
538860,,Panafic Industrials Ltd.,Finance - NBFC
526441,,Vision Cinemas Ltd.,"Film Production, Distribution & Entertainment"
531465,,Nouveau Global Ventures Ltd.,"Film Production, Distribution & Entertainment"
513528,,Glittek Granites Ltd.,Ceramics/Marble/Granite/Sanitaryware
538952,,Abhinav Leasing & Finance Ltd.,Finance - NBFC
531758,,GK Consultants Ltd.,Finance - NBFC
530141,,Gyan Developers & Builders Ltd.,Construction - Real Estate
531406,,ANS Industries Ltd.,Consumer Food
530735,,Super Bakers (India) Ltd.,Consumer Food
531585,,Devine Impex Ltd.,Trading
500426,,UTL Industries Ltd.,Business Support
531029,,Bharat Textiles & Proofing Industries Ltd.,Textile
531323,,Jayatma Industries Ltd.,Textile
512297,,Shantai Industries Ltd.,Textile
512361,,Cupid Breweries And Distilleries Ltd.,Finance - NBFC
542524,,Ambassador Intra Holdings Ltd.,Trading
531541,,Kobo Biotech Ltd.,Pharmaceuticals & Drugs
511664,,BGIL Films & Technologies Ltd.,"Film Production, Distribution & Entertainment"
531661,,Hittco Tools Ltd.,Engineering - Industrial Equipments
530931,,Stanpacks (India) Ltd.,Plastic Products
532303,,Integrated Hitech Ltd.,IT - Software
524055,,Panther Industrial Products Ltd.,Packaging
531658,,Abate AS Industries Ltd.,Trading
539119,,Jain Marmo Industries Ltd.,Ceramics/Marble/Granite/Sanitaryware
531928,,Golden Carpets Ltd.,Textile
526813,,Raghunath International Ltd.,Construction - Real Estate
524622,,iStreet Network Ltd.,Pharmaceuticals & Drugs
512097,,Saianand Commercial Ltd.,Chemicals
531352,,Peeti Securities Ltd.,Trading
512345,,Yash Trading & Finance Ltd.,Finance - Investment
531911,,Galaxy Agrico Exports Ltd.,Bearings
540066,,AMS Polymers Ltd.,Trading
515127,,Ramasigns Industries Ltd.,Trading
530281,,Quantum Digital Vision (India) Ltd.,"Film Production, Distribution & Entertainment"
531944,,Lexoraa Industries Ltd.,Trading
530161,,Garodia Chemicals Ltd.,Chemicals
519479,,Omega Ag-Seeds (Punjab) Ltd.,Agriculture
524628,,Parker Agrochem Exports Ltd.,Trading
531280,,Pankaj Polymers Ltd.,Plastic Products
540481,,Classic Leasing & Finance Ltd.,Finance - NBFC
539406,,Swagtam Trading & Services Ltd.,Business Support
531288,,Lead Financial Services Ltd.,Finance - NBFC
512344,ARAVALISEC,Aravali Securities & Finance Ltd.,Finance - Investment
526494,,Promact Impex Ltd.,Plastic Products
526525,,Worldwide Aluminium Ltd.,Trading
503635,,Shree Salasar Investments Ltd.,Finance - Investment
531574,,Vas Infrastructure Ltd.,Construction - Real Estate
526225,,Bloom Dekor Ltd.,Wood & Wood Products
531235,,Citi Port Financial Services Ltd.,Finance - NBFC
539669,,RGF Capital Markets Ltd.,Finance - NBFC
523351,,Standard Shoe Sole & Mould (India) Ltd.,Trading
514223,RAMGOPOLY,Ramgopal Polytex Ltd.,Trading
538081,,Haria Apparels Ltd.,Trading
531686,,MPS Pharmaa Ltd.,Pharmaceuticals & Drugs
532354,,Virgo Global Ltd.,IT - Software
519064,,Khandelwal Extractions Ltd.,Solvent  Extraction
503863,,Shree Manufacturing Company Ltd.,Textile - Spinning
531043,,Dhanvantri Jeevan Rekha Ltd.,Hospital & Healthcare Services
531221,,Mayur Floorings Ltd.,Ceramics/Marble/Granite/Sanitaryware
523896,,AVI Products India Ltd.,Trading
531387,,Hasti Finance Ltd.,Finance - NBFC
511688,,Mathew Easow Research Securities Ltd.,Finance - NBFC
532397,,Konndor Industries Ltd.,Trading
539724,,Hypersoft Technologies Ltd.,IT - Software
512481,,Polytex India Ltd.,Finance - NBFC
534755,,Trio Mercantile & Trading Ltd.,Trading
531444,,Vardhman Concrete Ltd.,Engineering - Construction
531049,,Neelkanth Rockminerals Ltd.,Ceramics/Marble/Granite/Sanitaryware
538863,,Sri Amarnath Finance Ltd.,Finance - NBFC
531240,,Shamrock Industrial Company Ltd.,Pharmaceuticals & Drugs
531499,,Sybly Industries Ltd.,Textile - Spinning
517330,CMICABLES,CMI Ltd.,Cable
512443,,Ganon Products Ltd.,Trading
517044,,International Data Management Ltd.,IT - Hardware
519413,,Datiware Maritime Infra Ltd.,Aquaculture
531460,,Continental Controls Ltd.,Electronics - Components
506122,,Kairosoft Ai Solutions Ltd.,Finance - Investment
531304,,Nutech Global Ltd.,Textile - Weaving
538993,,Purohit Construction Ltd.,Construction - Real Estate
507938,,Manipal Finance Corporation Ltd.,Finance - NBFC
530765,,Agarwal Fortune India Ltd.,Finance - NBFC
531812,,SGN Telecoms Ltd.,Cable
518053,,Srichakra Cement Ltd.,Cement & Construction Materials
539393,,Kabra Commercial Ltd.,Trading
504369,,Grandma Trading & Agencies Ltd.,Trading
533499,BGLOBAL,Bharatiya Global Infomedia Ltd.,IT - Software
540221,,Shashank Traders Ltd.,Trading
539596,,Delta Industrial Resources Ltd.,Trading
531265,,Progrex Ventures Ltd.,Solvent  Extraction
526905,,Padmanabh Industries Ltd.,Trading
539032,,Fraser and Co Ltd.,Trading
531521,,Desh Rakshak Aushdhalaya Ltd.,Pharmaceuticals & Drugs
513309,,Golkonda Aluminium Extrusions Ltd.,Aluminium & Aluminium Products
540267,,Flora Corporation Ltd.,Aquaculture
538857,,Scintilla Commercial & Credit Ltd.,Finance - Investment
540108,,Tiaan Consumer Ltd.,Trading
530595,,TeleCanor Global Ltd.,BPO/ITeS
531647,,BJ Duplex Boards Ltd.,Paper & Paper Products
532307,MELSTAR,Melstar Information Technologies Ltd.,IT - Software
531825,,RCC Cements Ltd.,Cement & Construction Materials
531668,,Vision Corporation Ltd.,"Film Production, Distribution & Entertainment"
530663,,Goyal Associates Ltd.,Finance - NBFC
526959,,Woodsvilla Ltd.,Miscellaneous
526251,,Mid East Portfolio Management Ltd.,Finance - Investment
531272,,Nikki Global Finance Ltd.,Finance - Investment
512604,HARIAEXPO,Haria Exports Ltd.,Trading
538897,,Shri Niwas Leasing And Finance Ltd.,Finance - Investment
539982,,Advance Syntex Ltd.,Textile
539800,,CHD Chemicals Ltd.,Trading
531681,,Amerise Biosciences Ltd.,Finance - Investment
517399,VXLINSTR,VXL Instruments Ltd.,IT - Hardware
519439,,Pioneer Agro Extracts Ltd.,Solvent  Extraction
539111,,Sheshadri Industries Ltd.,Textile - Spinning
535514,,Prime Capital Market Ltd.,Finance - NBFC
524580,PRIYADYES,Priya Ltd.,Trading
531065,,Oswal Overseas Ltd.,Sugar
524031,,Patidar Buildcon Ltd.,Construction - Real Estate
503659,,SW Investments Ltd.,Finance - Investment
539096,,Aananda Lakshmi Spinning Mills Ltd.,Textile - Spinning
524723,,Bijoy Hans Ltd.,Trading
538464,,Thirani Projects Ltd.,Finance - NBFC
532359,,Hit Kit Global Solutions Ltd.,IT - Software
531314,,Integra Capital Ltd.,Finance - NBFC
526751,,Gratex Industries Ltd.,Paper & Paper Products
512405,,I Power Solutions India Ltd.,IT - Software
539767,,Mega Nirman & Industries Ltd.,Construction - Real Estate
523425,,Sunraj Diamond Exports Ltd.,Diamond  &  Jewellery
532024,,Aarcon Facilities Ltd.,Miscellaneous
531274,,Kinetic Trust Ltd.,Finance - NBFC
524546,,Satiate Agri Ltd.,Trading
531925,,52 Weeks Entertainment Ltd.,"Film Production, Distribution & Entertainment"
530571,,Explicit Finance Ltd.,Finance - NBFC
530187,,Atharv Enterprises Ltd.,Trading
538881,,Galada Finance Ltd.,Finance - NBFC
501311,,Jayabharat Credit Ltd.,Finance - NBFC
519604,,Suryo Foods & Industries Ltd.,Consumer Food
533110,SHPRE,Shree Precoated Steels Ltd.,Engineering - Construction
531433,,Sungold Capital Ltd.,Finance - NBFC
532340,,Omni AxS Software Ltd.,IT - Software
523113,,Futuristic Securities Ltd.,Finance - Investment
500248,KRISNAFILA,Krishna Filament Industries Ltd.,Plastic Products
534190,,Olympic Cards Ltd.,Printing And Publishing
530839,,Clio Infotech Ltd.,Finance - Investment
533019,,Simplex Papers Ltd.,Trading
526439,,Ambitious Plastomac Company Ltd.,Trading
531051,,Vintage Securities Ltd.,Finance - NBFC
517548,,Starlite Components Ltd.,Electric Equipment
513460,,Mahalaxmi Seamless Ltd.,Steel & Iron Products
506975,RAJASPETRO,Rajasthan Petro Synthetics Ltd.,Professional Services
503675,,Wagend Infra Venture Ltd.,Finance - Investment
531594,,Incon Engineers Ltd.,Engineering - Industrial Equipments
504397,,Ganesh Holdings Ltd.,Finance - NBFC
506313,,Sashwat Technocrats Ltd.,Finance - Investment
512359,,Sword-Edge Commercials Ltd.,Trading
532645,,Beeyu Overseas Ltd.,Agriculture
530771,,KLG Capital Services Ltd.,Finance - Investment
538520,,Shivamshree Business Ltd.,Consumer Food
540386,,Ontic Finserve Ltd.,Finance - Others
526877,,Siddheswari Garments Ltd.,Textile
541890,,Space Incubatrics Technologies Ltd.,IT - Software
526187,TATIASKYLN,Ashram Online.Com Ltd.,"Hotel, Resort & Restaurants"
539005,,Jayatma Enterprises Ltd.,Agriculture
524642,,Sikozy Realtors Ltd.,Construction - Real Estate
530207,,Brawn Biotech Ltd.,Trading
531099,,Checkpoint Trends Ltd.,Trading
532378,,Universal Arts Ltd.,"Film Production, Distribution & Entertainment"
511451,,Dharani Finance Ltd.,Finance - Investment
532866,QUINTEGRA,Quintegra Solutions Ltd.,IT - Software
526795,,Mahasagar Travels Ltd.,Travel Services
540134,,Ishaan Infrastructures & Shelters Ltd.,Construction - Real Estate
531283,,Cindrella Financial Services Ltd.,Finance - NBFC
513544,,Mardia Samyoung Capillary Tubes Co Ltd.,Metal - Non Ferrous
539410,,Muzali Arts Ltd.,Trading
513403,,PM Telelinks Ltd.,Trading
531083,,Nihar Info Global Ltd.,IT - Software
513579,,Foundry Fuel Products Ltd.,Industrial  Gases & Fuels
531319,,Maruti Securities Ltd.,Finance - Investment
526839,,Shelter Infra Projects Ltd.,Engineering - Construction
530581,,Ekam Leasing & Finance Company Ltd.,Finance - NBFC
539911,,Svarnim Trade Udyog Ltd.,Trading
519174,,Ashiana Agro Industries Ltd.,Trading
531692,,Khyati Multimedia Entertainment Ltd.,"Film Production, Distribution & Entertainment"
530027,,Aadi Industries Ltd.,Plastic Products
530611,,Sturdy Industries Ltd.,Plastic Products
519014,,Prashant India Ltd.,Textile
532113,,Brijlaxmi Leasing & Finance Ltd.,Finance - Investment
539383,,Mahaveer Infoway Ltd.,IT - Software
531929,,Innocorp Ltd.,Plastic Products
539408,,Kuber Udyog Ltd.,Finance - NBFC
530993,,Sarthak Global Ltd.,Trading
503772,,Modella Woollens Ltd.,Trading
504356,,Multipurpose Trading & Agencies Ltd.,Miscellaneous
509038,,Voltaire Leasing & Finance Ltd.,Trading
530683,,Pithampur Poly Products Ltd.,Plastic Products
531867,,Unitech International Ltd.,Trading
531155,,Epsom Properties Ltd.,Construction - Real Estate
530755,,Coral Newsprints Ltd.,Paper & Paper Products
531568,,Tridev InfraEstates Ltd.,Paper & Paper Products
538465,,Amarnath Securities Ltd.,Finance - Investment
526865,,Jainco Projects (India) Ltd.,Construction - Real Estate
542176,,Aryan Share And Stock Brokers Ltd.,Finance - Stock Broking
506543,,MP Agro Industries Ltd.,Fertilizers
542677,,Mahesh Developers Ltd.,Construction - Real Estate
513513,,Aditya Ispat Ltd.,Steel & Iron Products
531432,,Systematix Securities Ltd.,Finance - Investment
526799,,Union Quality Plastics Ltd.,Plastic Products
539288,,AVI Polymers Ltd.,Trading
521188,,United Textiles Ltd.,Textile - Spinning
534422,,Looks Health Services Ltd.,Hospital & Healthcare Services
530547,,Ken Financial Services Ltd.,Finance - NBFC
530609,,Carnation Industries Ltd.,Castings/Forgings
539495,,Rajkot Investment Trust Ltd.,Finance - NBFC
531436,,Saffron Industries Ltd.,Paper & Paper Products
539835,,Superior Finlease Ltd.,Finance - Investment
539544,,Abhishek Infraventures Ltd.,Construction - Real Estate
531769,,PFL Infotech Ltd.,IT - Software
512279,,N2N Technologies Ltd.,Finance - Investment
526977,,Crimson Metal Engineering Company Ltd.,Steel & Iron Products
531219,,Shyama Computronics And Services Ltd.,Business Support
512109,,Aviva Industries Ltd.,Trading
530733,,Encode Packaging India Ltd,Printing And Publishing
526967,,Heera Ispat Ltd.,Steel & Iron Products
539175,,Indra Industries Ltd.,Fertilizers
541627,,Hi-Tech Winding Systems Ltd.,Paper & Paper Products
538674,,City Online Services Ltd.,Telecommunication - Service  Provider
526983,,Ashoka Refineries Ltd.,Solvent  Extraction
532015,,Gravity (India) Ltd.,Textile
512169,,Capricorn Systems Global Solutions Ltd.,IT - Software
531834,,Natura Hue Chem Ltd.,Agriculture
530173,,Oscar Global Ltd.,Leather
532444,,T Spiritual World Ltd.,IT - Software
513452,,Elango Industries Ltd.,Steel/Sponge Iron/Pig Iron
531039,,Swadha Nature Ltd.,Finance - Investment
526001,,Jauss Polymers Ltd.,Plastic Products
531716,,Tricom Fruit Products Ltd.,Consumer Food
530985,,JPT Securities Ltd.,Finance - Investment
519367,,Transglobe Foods Ltd.,Consumer Food
542332,,Hi-Klass Trading And Investment Ltd.,Finance - Investment
521003,,Shiva Suitings Ltd.,Trading
506906,,Saptak Chem And Business Ltd.,Fertilizers
526504,,Dolphin Medical Services Ltd.,Hospital & Healthcare Services
539405,,Decorous Investment & Trading Co Ltd.,Construction - Real Estate
513397,,Vallabh Steels Ltd.,Steel & Iron Products
531775,,Cistro Telelink Ltd.,Telecommunication - Equipment
512153,,M Lakhamsi Industries Ltd.,Finance - NBFC
539673,,Radhagobind Commercial Ltd.,Trading
540515,,Kanungo Financiers Ltd.,Finance - Investment
524590,,Hemo Organic Ltd.,Pharmaceuticals & Drugs
521036,,Source Industries (India) Ltd.,Textile
521176,GANGOTRI,Gangotri Textiles Ltd.,Textile - Spinning
511585,,Befound Movement Ltd.,Finance - NBFC
512301,,Chambal Breweries & Distilleries Ltd.,Trading
531396,,Pagaria Energy Ltd.,IT - Software
539593,,Shivansh Finserve Ltd.,Trading
